time_h,C_plasma_hair,C_plasma_nohair,C_plasma_occluded,C_SC,C_VE,C_follicle,C_dermis,J_transcellular,J_follicle
20.710355177588795,1877.2633425404908,1.394664169315941,1877.8600868402013,0.06461370314309771,1.292109940118132,1.2356756903553365,1.2348072365375549,-0.4458491066691259,8672.341729767386
20.722361180590294,1877.2990909080431,1.3956474311800693,1877.895577853766,0.06460341305556154,1.2919041343801159,1.2354676258054793,1.234599319565448,-0.44586838802618267,8670.868024784895
20.734367183591797,1877.3343991063907,1.3966303073107347,1877.9306287935833,0.06459312258666375,1.291698321129773,1.2352595966096531,1.2343914379178227,-0.4458873252971767,8669.394614746472
20.746373186593296,1877.3692677463682,1.397612797394932,1877.965240270375,0.06458283174411619,1.2914925005209081,1.2350516027607883,1.2341835915876305,-0.44590591977273775,8667.921499432296
20.758379189594798,1877.403697438044,1.3985949011207572,1877.999412894096,0.06457254053560263,1.2912866727067651,1.2348436442518207,1.2339757805678278,-0.4459241727389571,8666.44867862254
20.770385192596297,1877.437688790719,1.3995766181774043,1878.0331472739338,0.06456224896877885,1.2910808378400307,1.2346357210756909,1.2337680048513762,-0.44594208547741054,8664.97615209738
20.7823911955978,1877.471242412929,1.4005579482551647,1878.0664440183095,0.06455195705127281,1.2908749960728354,1.2344278332253442,1.233560264431242,-0.44595965926518133,8663.503919643656
20.7943971985993,1877.504358912446,1.4015388910454227,1878.0993037348817,0.06454166479068475,1.2906691475567582,1.2342199806937317,1.2333525593003964,-0.44597689537488,8662.031981032658
20.8064032016008,1877.5370388962774,1.4025194462406565,1878.1317270305435,0.06453137219458731,1.290463292442827,1.2340121634738082,1.2331448894518153,-0.4459937950746564,8660.560336057888
20.8184092046023,1877.5692829706688,1.403499613534433,1878.1637145114278,0.06452107927052575,1.2902574308815227,1.2338043815585342,1.23293725487848,-0.44601035962825186,8659.088984492857
20.830415207603803,1877.6010917411052,1.4044793926214088,1878.1952667829046,0.06451078602601795,1.2900515630227818,1.2335966349408751,1.2327296555733758,-0.44602659029497005,8657.617926126626
20.842421210605302,1877.632465812311,1.4054587831973258,1878.2263844495842,0.06450049246855467,1.2898456890159982,1.2333889236138011,1.2325220915294937,-0.4460424883297467,8656.147160739369
20.854427213606805,1877.6634057882509,1.406437784959011,1878.2570681153175,0.06449019860559956,1.2896398090100265,1.233181247570287,1.2323145627398286,-0.4460580549831388,8654.676688115704
20.866433216608304,1877.6939122721333,1.4074163976043725,1878.2873183831978,0.06447990444458941,1.2894339231531844,1.2329736068033126,1.2321070691973808,-0.44607329150137254,8653.206508040246
20.878439219609806,1877.7239858664084,1.4083946208323994,1878.317135855562,0.0644696099929342,1.2892280315932558,1.2327660013058628,1.2318996108951548,-0.4460881991263328,8651.73662029539
20.890445222611305,1877.7536271727706,1.4093724543431583,1878.346521133989,0.06445931525801728,1.2890221344774924,1.2325584310709268,1.2316921878261606,-0.4461027790956145,8650.267024667979
20.902451225612808,1877.7828367921604,1.4103498978377926,1878.375474819305,0.06444902024719545,1.2888162319526173,1.2323508960914986,1.2314847999834122,-0.4461170326425279,8648.797720944845
20.914457228614307,1877.8116153247647,1.4113269510185185,1878.4039975115818,0.06443872496779916,1.2886103241648275,1.2321433963605781,1.2312774473599288,-0.4461309609961184,8647.328708901725
20.92646323161581,1877.8399633700167,1.4123036135886253,1878.432089810138,0.06442842942713255,1.2884044112597957,1.231935931871168,1.231070129948734,-0.44614456538119107,8645.859988338778
20.93846923461731,1877.867881526599,1.4132798852584287,1878.4597523135412,0.06441813363247371,1.288198493382674,1.2317285026162774,1.2308628477428558,-0.44615784701834826,8644.39155903174
20.95047523761881,1877.8953703924437,1.414255765741562,1878.4869856196083,0.06440783759107468,1.2879925706780961,1.2315211085889195,1.2306556007353273,-0.44617080712397517,8642.923420771886
20.96248124062031,1877.9224305647335,1.4152312547328465,1878.5137903254063,0.06439754131016169,1.2877866432901799,1.231313749782112,1.2304483889191864,-0.44618344691029854,8641.455573343837
20.974487243621812,1877.9490626399026,1.4162063519399943,1878.5401670272545,0.06438724479693518,1.2875807113625302,1.2311064261888776,1.2302412122874744,-0.4461957675853796,8639.988016534428
20.98649324662331,1877.9752672136387,1.4171810570717844,1878.5661163207242,0.06437694805857007,1.2873747750382412,1.2308991378022431,1.230034070833239,-0.4462077703531567,8638.520750134938
20.998499249624814,1878.001044880883,1.4181553698380605,1878.5916388006415,0.06436665110221575,1.287168834459899,1.2306918846152408,1.2298269645495308,-0.4462194564134485,8637.053773929982
21.010505252626313,1878.0263962358315,1.4191292899497294,1878.616735061086,0.06435635393499635,1.2869628897695853,1.230484666620907,1.229619893429406,-0.44623082696199395,8635.587087706397
21.022511255627816,1878.0513218691503,1.42010281711876,1878.6414056953943,0.06434605656319374,1.2867569410925828,1.2302774838123534,1.2294128574660272,-0.44624188305878754,8634.12069172842
21.034517258629315,1878.0758223600305,1.4210759510581785,1878.6656512792354,0.06433575898991811,1.2865509884909112,1.2300703361829675,1.2292058566529567,-0.4462526252527024,8632.654588069943
21.046523261630817,1878.0998983145205,1.4220486914820707,1878.6894724190827,0.06432546122634682,1.2863450321874978,1.229863223725443,1.228998890982746,-0.44626305539263456,8631.18877413971
21.058529264632316,1878.1235503237172,1.4230210381055757,1878.7128697063072,0.0643151632794659,1.2861390723216706,1.2296561464328384,1.2287919604484738,-0.4462731746520401,8629.723249746758
21.07053526763382,1878.1467789779745,1.4239929906448872,1878.7358437311689,0.06430486515623555,1.2859331090322408,1.2294491042982165,1.2285850650432228,-0.4462829842001952,8628.25801470013
21.082541270635318,1878.1695848669026,1.4249645488172489,1878.758395083185,0.0642945668635902,1.2857271424575072,1.229242097314644,1.2283782047600815,-0.44629248520222303,8626.79306881997
21.094547273636817,1878.1919685793719,1.425935712340955,1878.7805243511332,0.06428426840843862,1.2855211727352562,1.2290351254751937,1.2281713795921418,-0.446301678819097,8625.328411915323
21.10655327663832,1878.2139307035102,1.4269064809353476,1878.802232123049,0.06427396979766409,1.2853152000027654,1.228828188772941,1.227964589532501,-0.44631056620768383,8623.864043801888
21.11855927963982,1878.235471826707,1.4278768543208125,1878.8235189862305,0.06426367103812447,1.285109224396806,1.2286212872009679,1.2277578345742604,-0.44631914852073606,8622.399964295368
21.13056528264132,1878.2565925356125,1.4288468322187806,1878.8443855272383,0.06425337213665235,1.2849032460536447,1.2284144207523593,1.2275511147105258,-0.446327426906926,8620.93617321813
21.14257128564282,1878.2772934161394,1.4298164143517234,1878.864832331895,0.0642430731000551,1.2846972651090456,1.228207589420206,1.227344429934408,-0.44633540251086506,8619.472670376994
21.154577288644322,1878.2975750534647,1.4307856004431527,1878.884859985288,0.0642327739351151,1.2844912816982736,1.2280007931976018,1.227137780239022,-0.44634307647312005,8618.009455600983
21.16658329164582,1878.3174380320288,1.4317543902176173,1878.9044690717697,0.06422247464858973,1.2842852959560958,1.2277940320776466,1.2269311656174873,-0.44635044993021644,8616.546528708024
21.178589294647324,1878.3368829355386,1.432722783400702,1878.9236601749587,0.06421217524721155,1.284079308016784,1.2275873060534435,1.2267245860629274,-0.44635752401468665,8615.08388951604
21.190595297648823,1878.3559103469668,1.433690779719025,1878.942433877742,0.06420187573768844,1.2838733180141175,1.2273806151181006,1.226518041568471,-0.4463642998550661,8613.621537849614
21.202601300650326,1878.3745208485539,1.4346583789002374,1878.9607907622728,0.06419157612670366,1.2836673260813847,1.2271739592647306,1.2263115321272513,-0.446370778575913,8612.159473533331
21.214607303651825,1878.3927150218087,1.4356255806730183,1878.9787314099754,0.064181276420916,1.2834613323513857,1.2269673384864503,1.2261050577324049,-0.44637696129784565,8610.697696389558
